,ID,year,set,tournament_round,game_round,lightning_round,question_num,type,lightning_lead,q_text,a_text,is_person_a,is_myth_a,bonus_q_text,bonus_a_text,is_person_b,is_myth_b,woman_named,is_fictional,is_myth,is_answer,names,author
72,2014.c.2.3.lightning.1.3,2014,c,2,3,1,3,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",Derogatory term given by Southerners to Northerners who moved South?  ,carpetbaggers,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
73,2014.c.2.3.lightning.1.4,2014,c,2,3,1,4,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",President who was impeached during the Reconstruction Era?  ,Andrew Johnson,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
74,2014.c.2.3.lightning.1.5,2014,c,2,3,1,5,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",Constitutional amendment which prohibited slavery throughout the United States?  ,Thirteenth Amendment,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
75,2014.c.2.3.lightning.1.6,2014,c,2,3,1,6,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",Two-word name given to the dominant faction in Congress which drove Reconstruction?  ,Radical Republicans,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
76,2014.c.2.3.lightning.1.7,2014,c,2,3,1,7,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",Long-unenforced Constitutional amendment barring racial discrimination in voting?  ,Fifteenth Amendment,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
77,2014.c.2.3.lightning.1.8,2014,c,2,3,1,8,lightning,"During the post-Civil War Reconstruction period in the U.S., who or what was the… ",President whose inauguration ended Reconstruction as part of the Compromise of 1877?  ,Rutherford B. Hayes,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
78,2014.c.2.3.lightning.2.1,2014,c,2,3,2,1,lightning,Medieval emperor Charlemagne… ,"Was crowned on Christmas 800 by Leo III, a holder of what top office of the Catholic Church?  ",Pope,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
79,2014.c.2.3.lightning.2.2,2014,c,2,3,2,2,lightning,Medieval emperor Charlemagne… ,"Instigated the ""Carolingian"" example of what sort of period in which arts and learning revive?  ",Renaissance,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
80,2014.c.2.3.lightning.2.3,2014,c,2,3,2,3,lightning,Medieval emperor Charlemagne… ,"Launched a crusade against what Germanic people, who earlier joined with the Angles to conquer England?  ",Saxons,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
81,2014.c.2.3.lightning.2.4,2014,c,2,3,2,4,lightning,Medieval emperor Charlemagne… ,"In 797, took control of what currently second largest city in Spain? ",Barcelona,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
82,2014.c.2.3.lightning.2.5,2014,c,2,3,2,5,lightning,Medieval emperor Charlemagne… ,Was the son of what small-statured king?  ,Pepin the Short,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
83,2014.c.2.3.lightning.2.6,2014,c,2,3,2,6,lightning,Medieval emperor Charlemagne… ,"Was gifted what kind of large animal, known as Abul-Abbas, by the Abbasid caliph?  ",elephant,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
84,2014.c.2.3.lightning.2.7,2014,c,2,3,2,7,lightning,Medieval emperor Charlemagne… ,Was the leader of which Germanic tribe who were earlier led by the Merovingians?  ,Franks,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
85,2014.c.2.3.lightning.2.8,2014,c,2,3,2,8,lightning,Medieval emperor Charlemagne… ,Was the grandson of what Mayor of the Palace who won the Battle of Tours?  ,Charles Martel,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
86,2014.c.2.3.lightning.3.1,2014,c,2,3,3,1,lightning,The present-day country of the Philippines is or was… ,"Colonized by what European power, after whose king Philip II it was named? ",Spain,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
87,2014.c.2.3.lightning.3.2,2014,c,2,3,3,2,lightning,The present-day country of the Philippines is or was… ,Controlled from an 1898 war until independence by what country?  ,United States of America,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
88,2014.c.2.3.lightning.3.3,2014,c,2,3,3,3,lightning,The present-day country of the Philippines is or was… ,"Home to the Moro people and Abu Sayyaf movement, which follow what minority religion?  ",Sunni Islam,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
89,2014.c.2.3.lightning.3.4,2014,c,2,3,3,4,lightning,The present-day country of the Philippines is or was… ,Was the site of the Battle of Leyte Gulf during which war? ,World War II,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
90,2014.c.2.3.lightning.3.5,2014,c,2,3,3,5,lightning,The present-day country of the Philippines is or was… ,Subject to the “New Society” regime of what dictator from 1965 to 1986? ,Ferdinand Marcos,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
91,2014.c.2.3.lightning.3.6,2014,c,2,3,3,6,lightning,The present-day country of the Philippines is or was… ,Home to thousands of what item of clothing that belonged to that man's wife Imelda?  ,shoes,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Imelda Marcos,
92,2014.c.2.3.lightning.3.7,2014,c,2,3,3,7,lightning,The present-day country of the Philippines is or was… ,The destination of galleons that left the port of Acapulco from which country in the Americas?  ,Mexico,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
93,2014.c.2.3.lightning.3.8,2014,c,2,3,3,8,lightning,The present-day country of the Philippines is or was… ,Briefly led as president by what independence activist who led an anti-American insurgency until 1901? ,Emilio Aguinaldo,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
94,2014.c.2.4.1,2014,c,2,4,NA,1,tossup,,"Buffalo Springfield insisted that the song ""For What It's Worth"" was about the Sunset Strip curfew riots and not this event. This event was the subject of Country Joe and the Fish's biggest hit. A veteran of this conflict is the subject of Bruce Springsteen's ""Born in the USA,"" and a protest against this conflict inspired Neil Young to write ""Ohio"" about the Kent State shootings. For 10 points, name this war which inspired copious protest music in the late 1960s.  ",Vietnam War,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
95,2014.c.2.4.2,2014,c,2,4,NA,2,tossup,,"In 1844, the U.S. dispatched missionary Peter Parker and attorney Caleb Cushing to this country to negotiate a trade pact. This country signed the 1868 Burlingame Treaty with the United States. This country's natives were the subject of the Geary Act, and were prohibited from entering the U.S. between 1882 and 1943 under a namesake ""Exclusion Act."" For 10 points, name this country which is now, after Canada, the second-largest trade partner of the U.S.  ",China,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
96,2014.c.2.4.3,2014,c,2,4,NA,3,tossup,,"An important 1878 piece for this instrument was composed for the virtuoso Joseph Joachim. This instrument was played by a composer of twenty-four caprices who allegedly made a deal with the devil, Niccolò Paganini. Many valuable examples of this instrument were created by the master craftsman Antonio Stradivari. For 10 points, name this string instrument which an orchestra's concertmaster plays.  ",violin,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
97,2014.c.2.4.4,2014,c,2,4,NA,4,tossup,,"This organization was formed at the suggestion of Mary White Ovington following the Springfield riot of 1908, and it absorbed many veterans of the Niagara Movement. This organization awards the Spingarn Medals, and its first major effort was publishing The Crisis under the editorship of W.E.B. DuBois. For 10 points, name this organization which led the anti-segregationist movement for much of the twentieth century.",NAACP,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Mary White Ovington,
98,2014.c.2.4.5,2014,c,2,4,NA,5,tossup,,"This man won a Nobel Prize in Literature for his History of the English-Speaking Peoples. This man was First Lord of the Admiralty during the Gallipoli disaster, though his ""wilderness years"" eventually ended and allowed him to make the ""we shall fight them on the beaches"" speech. He was defeated in his first re-election bid by Clement Attlee. For 10 points, name this leader of the national unity government of the U.K. during World War II.  ",Winston Churchill,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
99,2014.c.2.4.6,2014,c,2,4,NA,6,tossup,,"Members of this organization were represented in the Reichstag by the Centre Party. This organization was targeted by Adalbert von Falk's May Laws, part of the Kulturkampf against it launched by Otto von Bismarck. A leader of this organization who was accused of turning a blind eye to the Holocaust was Pius XII. For 10 points, name this organization which is the predominant Christian denomination in southern Germany.  ",Roman Catholic Church,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
100,2014.c.2.4.7,2014,c,2,4,NA,7,tossup,,"People who opposed this action wrote under the pen names Cato, Brutus, and the Federal Farmer, and were most likely George Clinton, Robert Yates, and Mercy Otis Warren. This action was supported in a series of letters to the New York Packet written by ""Publius,"" a collective pseudonym for James Madison, John Jay, and Alexander Hamilton. For 10 points, what was this action which was advocated in the Federalist Papers and created the present U.S. government?  ",ratifying the U.S. Constitution,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Mercy Otis Warren,
101,2014.c.2.4.8,2014,c,2,4,NA,8,tossup,,"The first-ever U.S. Cabinet member to serve a prison sentence did so as a result of this scandal. This scandal's investigation by Thomas Walsh led to the Supreme Court case of McGrain v. Daugherty, which held that Congress may require people to testify. It involved land in the Black Hills which Albert Fall, the Secretary of the Interior, leased to oil prospectors at cut rates. For 10 points, identify this defining scandal of the Warren Harding administration. ",Teapot Dome,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
102,2014.c.2.extra.1,2014,c,2,extra,NA,1,tossup + bonus,,"This city was the site of a Church council held five years before the Council of Constance which elected Alexander V as Pope in an attempt to end the Western Schism. This city was the loser of the Battle of Meloria, and it was where a man allegedly dropped cannonballs out of a window in order to measure acceleration. For 10 points, name this home to a gravitational experiment by Galileo, who made use of an architectural blunder that created its ""leaning tower.""",Pisa,FALSE,FALSE,"What President of Germany, who appointed Hitler Chancellor in 1933, was the namesake of a zeppelin that caught fire above New Jersey in 1937?  ",Paul von Hindenburg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
103,2014.c.3.1.1,2014,c,3,1,NA,1,tossup,,"When applied to an entire country, this process is known as an ""interdict,"" which was notably used against England under King John. This process was applied to Holy Roman Emperor Henry IV, who had to kneel in the snow at Canossa to have it reversed by Pope Gregory VII. For 10 points, identify this process of withholding sacraments from a person who has offended Catholic law.  ",excommunication,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
104,2014.c.3.1.2,2014,c,3,1,NA,2,tossup,,"Albert Gallatin attempted to calm the Mingo Creek Association during this event, which was suppressed by the ""Watermelon Army"" led by Light Horse Harry Lee. Sitting President George Washington personally rode out against this event in 1794. For 10 points, name this Western Pennsylvania uprising against a new excise tax on liquor.  ",Whiskey Rebellion,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
105,2014.c.3.1.3,2014,c,3,1,NA,3,tossup,,"A painting by this man was ordered defaced by the Council of Trent, leading to the man who altered his work being known as ""The Breeches-Painter."" Daniele da Volterra added loincloths to cover the nudity in this man's The Last Judgment. For 10 points, name this painter who worked lying on his back on a scaffold to decorate the ceiling of the Sistine Chapel.  ",Michaelangelo,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
106,2014.c.3.1.4,2014,c,3,1,NA,4,tossup,,"An attempt to fly this country's flag at an American school here led to the ""Martyrs' Day"" riot. This country's dictator Omar Torrijos signed a treaty with Jimmy Carter that gave this country control over a formerly extraterritorial ""zone."" For 10 points, name this country which the U.S. encouraged to declare independence from Colombia in order to build a canal. ",Panama,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
107,2014.c.3.1.5,2014,c,3,1,NA,5,tossup,,"George Taylor opened a mill to produce this good in a way that satisfied Quakers affiliated with the Free Produce Movement. Slaves in tobacco fields dreaded being ""sold down the river"" to work with this good. For 10 points, name this good produced in the Deep South, which became economically feasible again after Eli Whitney invented its ""gin.""  ",cotton,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
108,2014.c.3.1.6,2014,c,3,1,NA,6,tossup,,"This state was where Teddy Roosevelt once suffered an economic setback as a rancher, though today it’s the site of Theodore Roosevelt National Park. This state’s economy has recently boomed due to lucrative oil wells around its city of Williston. For 10 points, name this state whose capital was named to attract German immigrants, and which was depicted in the 1990’s film Fargo. ",North Dakota,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
109,2014.c.3.1.7,2014,c,3,1,NA,7,tossup,,"Near the end of this decade, the Mayerling scandal erupted. During this decade, Chinese Gordon was killed fighting the Mahdi in Sudan. The rules for colonialism were set out at the Berlin Conference during this decade. For 10 points, identify this decade in which Queen Victoria celebrated the Golden Jubilee of her 1837 accession to the throne. ",1880s,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,FALSE,Queen Victoria,
110,2014.c.3.1.8,2014,c,3,1,NA,8,tossup,,"This man secured recognition of independence at the Treaty of Lausanne, which ended the deportation of his country's Greek minority. This founder of the Republican People's Party banned the wearing of fezzes and introduced the Latin alphabet as part of the ""Six Arrows"" platform. For 10 points, name this founder of modern secular Turkey. ",Mustafa Kemal Ataturk,TRUE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,
